date,so2,no2,rspm,spm,location_monitoring_station,aqi
2009-04-23,4.0,25.5,215.0,432.0,Pritampura,136.67068062827224
2009-04-28,4.0,28.3,220.0,604.0,Pritampura,173.77999999999997
2009-05-04,4.0,17.2,161.0,318.0,Pritampura,101.11685863874345
2009-05-12,4.0,26.8,188.0,567.0,Pritampura,159.24806282722514
2009-05-20,4.0,27.5,233.0,572.0,Pritampura,169.79528795811518
2009-05-25,4.2,24.0,142.0,385.0,Pritampura,111.4217277486911
2009-05-28,4.0,21.3,128.0,341.0,Pritampura,99.1606282722513
2009-06-03,4.0,22.8,121.0,347.0,Pritampura,99.0082722513089
2009-06-08,4.2,27.5,167.0,432.0,Pritampura,126.65942408376962
2009-06-11,4.0,28.0,146.0,349.0,Pritampura,104.92198952879582
2009-06-16,4.0,26.7,199.0,339.0,Pritampura,113.92942408376962
2009-06-19,4.3,34.3,204.0,473.0,Pritampura,143.31861256544502
2009-06-24,4.2,31.0,213.0,498.0,Pritampura,150.28612565445027
2009-06-29,4.0,26.0,155.0,419.0,Pritampura,121.34921465968586
2009-07-03,4.0,32.0,166.0,416.0,Pritampura,123.30785340314135
2009-07-08,4.0,22.0,122.0,319.0,Pritampura,93.33350785340313
2009-07-13,4.0,23.0,128.0,340.0,Pritampura,99.02827225130889
2009-07-16,4.0,28.2,131.0,297.0,Pritampura,90.91109947643979
2009-07-21,4.0,25.0,152.0,312.0,Pritampura,98.32041884816755
2009-07-24,4.0,29.5,139.0,330.0,Pritampura,99.54712041884817
2009-07-29,4.0,25.7,112.0,292.0,Pritampura,85.75507853403141
2009-08-04,4.0,24.8,171.0,402.0,Pritampura,121.11141361256544
2009-08-07,4.0,29.2,119.0,368.0,Pritampura,103.26240837696335
2009-08-12,4.0,26.7,129.0,331.0,Pritampura,97.52523560209423
2009-08-18,4.0,31.8,141.0,359.0,Pritampura,106.12973821989529
2009-08-21,4.0,24.7,111.0,232.0,Pritampura,72.96554973821989
2009-08-26,4.0,31.8,82.0,252.0,Pritampura,71.35958115183246
2009-09-02,4.2,28.7,111.0,315.0,Pritampura,90.4857068062827
2009-09-07,4.0,29.2,94.0,300.0,Pritampura,83.79539267015707
2009-09-15,4.0,33.5,168.0,528.0,Pritampura,147.1931937172775
2009-09-18,4.0,25.2,132.0,361.0,Pritampura,104.35612565445027
2009-09-24,4.0,30.2,168.0,423.0,Pritampura,125.11005235602096
2009-10-01,5.2,41.8,166.0,382.0,Pritampura,116.65434554973821
2009-10-07,4.0,39.0,157.0,334.0,Pritampura,104.59895287958116
2009-10-12,4.0,32.5,,490.0,Pritampura,
2009-10-20,4.5,36.2,223.0,571.0,Pritampura,167.87667539267017
2009-10-23,4.7,35.0,165.0,372.0,Pritampura,114.04541884816754
2009-10-28,4.3,41.2,222.0,472.0,Pritampura,147.2088743455497
2009-11-04,4.0,30.8,111.0,358.0,Pritampura,99.56167539267017
2009-11-09,4.2,40.8,137.0,358.0,Pritampura,105.48549738219896
2009-11-12,4.0,36.7,313.0,642.0,Pritampura,201.67026178010474
2009-11-17,4.5,43.2,258.0,600.0,Pritampura,181.6164659685864
2009-11-20,4.2,36.8,323.0,544.0,Pritampura,183.3085340314136
2009-11-25,4.3,42.3,132.0,371.0,Pritampura,107.21704188481675
2011-01-04,4.0,38.0,109.0,,Pritampura,
2011-01-07,4.0,44.0,331.0,,Pritampura,
2011-01-12,5.0,52.0,193.0,,Pritampura,
2011-01-17,5.0,43.0,264.0,,Pritampura,
2011-01-20,5.0,41.0,225.0,,Pritampura,
2011-01-25,4.0,46.0,195.0,,Pritampura,
2011-02-01,4.0,44.0,196.0,,Pritampura,
2011-02-04,4.0,36.0,292.0,,Pritampura,
2011-02-09,4.0,36.0,166.0,,Pritampura,
2011-02-14,4.0,33.0,150.0,,Pritampura,
2011-02-18,4.0,34.0,251.0,,Pritampura,
2011-02-23,4.0,41.0,291.0,,Pritampura,
2011-03-01,4.0,33.0,156.0,,Pritampura,
2011-03-07,4.0,48.0,114.0,,Pritampura,
2011-03-10,4.0,35.0,147.0,,Pritampura,
2011-03-15,4.0,41.0,127.0,,Pritampura,
2011-03-18,4.0,51.0,254.0,,Pritampura,
2011-03-23,4.0,54.0,314.0,,Pritampura,
2011-03-28,4.0,52.0,206.0,,Pritampura,
2011-04-01,4.0,39.0,215.0,,Pritampura,
2011-04-06,4.0,48.0,251.0,,Pritampura,
2011-04-11,4.0,48.0,343.0,,Pritampura,
2011-04-18,4.0,36.0,164.0,,Pritampura,
2011-04-21,4.0,44.0,208.0,,Pritampura,
2011-04-27,4.0,38.0,276.0,,Pritampura,
2011-05-03,4.0,38.0,296.0,,Pritampura,
2011-05-06,4.0,36.0,209.0,,Pritampura,
2011-05-11,4.0,35.0,220.0,,Pritampura,
2011-05-16,4.0,39.0,,,Pritampura,
2011-05-20,4.0,40.0,257.0,,Pritampura,
2011-05-25,4.0,38.0,265.0,,Pritampura,
2011-05-30,4.0,38.0,160.0,,Pritampura,
2011-06-03,4.0,35.0,167.0,,Pritampura,
2011-06-08,4.0,37.0,156.0,,Pritampura,
2011-06-13,4.0,34.0,182.0,,Pritampura,
2011-06-16,4.0,36.0,416.0,,Pritampura,
2011-06-21,4.0,36.0,128.0,,Pritampura,
2011-06-24,4.0,32.0,121.0,,Pritampura,
2011-06-29,4.0,35.0,146.0,,Pritampura,
2011-07-05,4.0,31.0,203.0,,Pritampura,
2011-07-08,4.0,42.0,122.0,,Pritampura,
2011-07-13,4.0,37.0,135.0,,Pritampura,
2011-07-18,4.0,38.0,252.0,,Pritampura,
2011-07-21,4.0,32.0,167.0,,Pritampura,
2011-07-26,4.0,33.0,180.0,,Pritampura,
2011-08-03,4.0,35.0,93.0,,Pritampura,
2011-08-08,4.0,35.0,110.0,,Pritampura,
2011-08-11,4.0,45.0,98.0,,Pritampura,
2011-08-17,4.0,35.0,75.0,,Pritampura,
2011-08-23,4.0,35.0,140.0,,Pritampura,
2011-08-26,4.0,37.0,185.0,,Pritampura,
2011-09-02,4.0,36.0,140.0,,Pritampura,
2011-09-07,4.0,33.0,177.0,,Pritampura,
2011-09-12,4.0,35.0,122.0,,Pritampura,
2011-09-20,4.0,35.0,107.0,,Pritampura,
2011-09-23,4.0,41.0,55.0,,Pritampura,
2011-09-28,4.0,43.0,47.0,,Pritampura,
2011-10-04,4.0,45.0,103.0,,Pritampura,
2011-10-10,4.0,47.0,149.0,,Pritampura,
2011-10-13,4.0,42.0,181.0,,Pritampura,
2011-10-19,7.0,34.0,184.0,,Pritampura,
2011-10-21,4.0,48.0,444.0,,Pritampura,
2011-10-25,6.0,42.0,502.0,,Pritampura,
2011-11-01,5.0,58.0,417.0,,Pritampura,
2011-11-04,5.0,55.0,459.0,,Pritampura,
2011-11-11,5.0,40.0,271.0,,Pritampura,
2011-11-16,4.0,47.0,281.0,,Pritampura,
2011-11-21,4.0,52.0,457.0,,Pritampura,
2011-11-24,4.0,47.0,185.0,,Pritampura,
2011-11-29,5.0,39.0,232.0,,Pritampura,
2011-12-05,5.0,52.0,248.0,,Pritampura,
2011-12-09,4.0,45.0,296.0,,Pritampura,
2011-12-14,5.0,48.0,281.0,,Pritampura,
2011-12-19,4.0,42.0,463.0,,Pritampura,
2011-12-22,5.0,56.0,245.0,,Pritampura,
2011-12-27,5.0,51.0,277.0,,Pritampura,
2014-01-01,4.0,40.0,154.0,,Pritampura,
2014-01-06,4.0,41.0,232.0,,Pritampura,
2014-01-09,4.0,44.0,402.0,,Pritampura,
2014-01-15,4.0,46.0,291.0,,Pritampura,
2014-01-20,4.0,41.0,289.0,,Pritampura,
2014-01-23,4.0,41.0,192.0,,Pritampura,
2014-01-28,4.0,37.0,280.0,,Pritampura,
2014-02-03,4.0,37.0,326.0,,Pritampura,
2014-02-06,4.0,49.0,297.0,,Pritampura,
2014-02-11,4.0,38.0,246.0,,Pritampura,
2014-02-14,4.0,50.0,115.0,,Pritampura,
2014-02-19,4.0,49.0,263.0,,Pritampura,
2014-02-24,4.0,49.0,197.0,,Pritampura,
2014-02-27,4.0,51.0,254.0,,Pritampura,
2014-03-05,4.0,44.0,135.0,,Pritampura,
2014-03-10,4.0,41.0,129.0,,Pritampura,
2014-03-13,4.0,45.0,167.0,,Pritampura,
2014-03-24,4.0,48.0,220.0,,Pritampura,
2014-03-27,4.0,40.0,234.0,,Pritampura,
2014-04-02,4.0,44.0,219.0,,Pritampura,
2014-04-07,4.0,42.0,130.0,,Pritampura,
2014-04-15,4.0,42.0,334.0,,Pritampura,
2014-04-21,4.0,41.0,130.0,,Pritampura,
2014-04-24,4.0,50.0,163.0,,Pritampura,
2014-04-29,4.0,44.0,137.0,,Pritampura,
2014-05-05,4.0,45.0,257.0,,Pritampura,
2014-05-08,4.0,39.0,210.0,,Pritampura,
2014-05-13,4.0,33.0,146.0,,Pritampura,
2014-05-19,4.0,36.0,146.0,,Pritampura,
2014-05-22,4.0,43.0,109.0,,Pritampura,
2014-05-27,4.0,36.0,206.0,,Pritampura,
2014-06-02,4.0,47.0,198.0,,Pritampura,
2014-06-05,4.0,41.0,215.0,,Pritampura,
2014-06-10,4.0,32.0,221.0,,Pritampura,
2014-06-13,4.0,34.0,138.0,,Pritampura,
2014-06-18,4.0,39.0,203.0,,Pritampura,
2014-06-23,4.0,35.0,168.0,,Pritampura,
2014-06-26,4.0,37.0,132.0,,Pritampura,
2014-07-02,4.0,33.0,224.0,,Pritampura,
2014-07-07,4.0,35.0,272.0,,Pritampura,
2014-07-10,4.0,37.0,104.0,,Pritampura,
2014-07-15,4.0,37.0,124.0,,Pritampura,
2014-07-23,4.0,36.0,68.0,,Pritampura,
2014-07-28,4.0,38.0,129.0,,Pritampura,
2014-08-04,4.0,42.0,111.0,,Pritampura,
2014-08-07,4.0,38.0,154.0,,Pritampura,
2014-08-12,4.0,35.0,126.0,,Pritampura,
2014-08-19,4.0,34.0,146.0,,Pritampura,
2014-08-22,4.0,36.0,177.0,,Pritampura,
2014-08-27,4.0,32.0,134.0,,Pritampura,
2014-09-02,4.0,36.0,174.0,,Pritampura,
2014-09-05,4.0,39.0,62.0,,Pritampura,
2014-09-10,4.0,41.0,84.0,,Pritampura,
2014-09-15,4.0,37.0,80.0,,Pritampura,
2014-09-18,4.0,36.0,107.0,,Pritampura,
2014-09-23,4.0,38.0,92.0,,Pritampura,
2014-09-26,4.0,35.0,101.0,,Pritampura,
2014-10-07,4.0,32.0,150.0,,Pritampura,
2014-10-10,4.0,37.0,134.0,,Pritampura,
2014-10-15,4.0,45.0,115.0,,Pritampura,
2014-10-20,4.0,48.0,230.0,,Pritampura,
2014-10-22,6.0,82.0,348.0,,Pritampura,
2014-10-27,4.0,44.0,209.0,,Pritampura,
2014-10-30,4.0,41.0,206.0,,Pritampura,
2014-11-05,4.0,38.0,210.0,,Pritampura,
2014-11-11,4.0,39.0,236.0,,Pritampura,
2014-11-14,4.0,40.0,192.0,,Pritampura,
2014-11-19,4.0,36.0,247.0,,Pritampura,
2014-11-24,4.0,39.0,215.0,,Pritampura,
2014-11-27,4.0,37.0,420.0,,Pritampura,
2014-12-03,4.0,39.0,225.0,,Pritampura,
2014-12-08,4.0,40.0,189.0,,Pritampura,
2014-12-11,4.0,39.0,228.0,,Pritampura,
2014-12-16,4.0,36.0,229.0,,Pritampura,
2014-12-19,4.0,34.0,382.0,,Pritampura,
2014-12-30,4.0,31.0,309.0,,Pritampura,
2015-05-01,4.0,35.0,221.0,,Pritampura,
2015-08-01,4.0,38.0,171.0,,Pritampura,
2015-01-13,4.0,34.0,242.0,,Pritampura,
2015-01-16,4.0,40.0,202.0,,Pritampura,
2015-01-21,4.0,35.0,277.0,,Pritampura,
2015-01-27,4.0,34.0,170.0,,Pritampura,
2015-02-02,4.0,35.0,393.0,,Pritampura,
2015-05-02,4.0,33.0,282.0,,Pritampura,
2015-10-02,4.0,35.0,156.0,,Pritampura,
2015-02-13,4.0,36.0,190.0,,Pritampura,
2015-02-18,4.0,34.0,243.0,,Pritampura,
2015-02-23,4.0,35.0,257.0,,Pritampura,
2015-04-03,4.0,33.0,227.0,,Pritampura,
2015-10-03,4.0,36.0,99.0,,Pritampura,
2015-03-13,4.0,35.0,225.0,,Pritampura,
2015-03-18,4.0,28.0,121.0,,Pritampura,
2015-03-23,4.0,31.0,98.0,,Pritampura,
2015-03-26,4.0,32.0,171.0,,Pritampura,
2015-01-04,4.0,31.0,116.0,,Pritampura,
2015-09-04,4.0,34.0,127.0,,Pritampura,
2015-04-17,4.0,31.0,194.0,,Pritampura,
2015-04-22,4.0,33.0,209.0,,Pritampura,
2015-04-27,4.0,37.0,205.0,,Pritampura,
2015-01-05,4.0,35.0,233.0,,Pritampura,
2015-07-05,4.0,35.0,253.0,,Pritampura,
2015-12-05,4.0,35.0,235.0,,Pritampura,
2015-05-15,4.0,34.0,225.0,,Pritampura,
2015-05-20,4.0,31.0,237.0,,Pritampura,
2015-05-25,4.0,30.0,246.0,,Pritampura,
2015-05-28,4.0,31.0,267.0,,Pritampura,
2015-03-06,4.0,35.0,258.0,,Pritampura,
2015-08-06,4.0,33.0,167.0,,Pritampura,
2015-11-06,4.0,34.0,229.0,,Pritampura,
2015-06-16,4.0,34.0,228.0,,Pritampura,
2015-06-19,4.0,32.0,254.0,,Pritampura,
2015-06-24,4.0,33.0,198.0,,Pritampura,
2015-06-29,4.0,32.0,194.0,,Pritampura,
2015-03-07,4.0,31.0,252.0,,Pritampura,
2015-08-07,4.0,32.0,215.0,,Pritampura,
2015-07-13,4.0,34.0,243.0,,Pritampura,
2015-07-16,4.0,31.0,226.0,,Pritampura,
2015-07-21,4.0,29.0,146.0,,Pritampura,
2015-07-24,4.0,29.0,101.0,,Pritampura,
2015-07-29,4.0,28.0,416.0,,Pritampura,
2015-04-08,4.0,28.0,171.0,,Pritampura,
2015-07-08,4.0,29.0,162.0,,Pritampura,
2015-12-08,4.0,32.0,306.0,,Pritampura,
2015-08-17,4.0,29.0,184.0,,Pritampura,
2015-08-20,4.0,33.0,156.0,,Pritampura,
2015-08-25,4.0,35.0,158.0,,Pritampura,
2015-08-28,4.0,35.0,253.0,,Pritampura,
2015-03-09,4.0,33.0,164.0,,Pritampura,
2015-08-09,4.0,30.0,189.0,,Pritampura,
2015-11-09,4.0,32.0,228.0,,Pritampura,
2015-09-16,4.0,31.0,199.0,,Pritampura,
2015-09-21,4.0,30.0,196.0,,Pritampura,
2015-09-24,4.0,30.0,277.0,,Pritampura,
2015-01-10,4.0,33.0,237.0,,Pritampura,
2015-07-10,4.0,33.0,204.0,,Pritampura,
2015-12-10,4.0,36.0,210.0,,Pritampura,
2015-10-15,4.0,38.0,234.0,,Pritampura,
2015-10-20,4.0,35.0,427.0,,Pritampura,
2015-10-26,4.0,31.0,411.0,,Pritampura,
2015-10-29,4.0,36.0,450.0,,Pritampura,
2015-05-11,21.0,72.0,161.0,,Pritampura,
2015-09-11,21.0,77.0,334.0,,Pritampura,
2015-11-13,4.0,41.0,504.0,,Pritampura,
2015-11-18,4.0,54.0,360.0,,Pritampura,
2015-11-23,4.0,46.0,374.0,,Pritampura,
2015-11-27,4.0,44.0,426.0,,Pritampura,
2015-03-12,4.0,56.0,590.0,,Pritampura,
2015-08-12,4.0,53.0,362.0,,Pritampura,
2015-11-12,4.0,51.0,138.0,,Pritampura,
2015-12-16,4.0,56.0,246.0,,Pritampura,
2015-12-21,4.0,54.0,269.0,,Pritampura,
2015-12-28,4.0,53.0,205.0,,Pritampura,
2015-12-29,5.0,43.0,142.0,,Pritampura,
2015-12-31,9.0,44.0,420.0,,Pritampura,
2004-01-01,,,297.33,,Shahdara,
2004-01-06,,,176.67,359.0,Shahdara,
2004-01-09,,,116.33,317.0,Shahdara,
2004-01-14,,,237.67,470.0,Shahdara,
2004-01-19,,,112.0,316.0,Shahdara,
2004-01-22,,,74.33,187.0,Shahdara,
2004-01-28,,,116.0,297.0,Shahdara,
2004-02-04,,,93.0,253.0,Shahdara,
2004-02-09,,,146.0,458.0,Shahdara,
2004-02-12,,,108.67,270.0,Shahdara,
2004-02-17,,,161.67,178.0,Shahdara,
2004-02-23,,,110.33,,Shahdara,
2004-02-26,,,206.0,,Shahdara,
2004-03-04,,,126.67,,Shahdara,
2004-03-09,,,118.67,311.0,Shahdara,
2004-03-12,,,102.0,313.0,Shahdara,
2004-03-17,,,113.33,326.0,Shahdara,
2004-03-22,,,115.0,407.0,Shahdara,
2004-03-25,,,187.67,490.0,Shahdara,
2004-04-01,,,119.33,376.0,Shahdara,
2004-04-06,,,97.0,343.0,Shahdara,
2004-04-12,,,144.67,454.0,Shahdara,
2004-04-16,,,98.67,392.0,Shahdara,
2004-04-21,,,251.67,683.0,Shahdara,
2004-04-26,,,112.67,276.0,Shahdara,
2004-04-29,,,113.33,446.0,Shahdara,
2004-05-07,,,146.33,543.0,Shahdara,
2004-05-13,,,184.67,554.0,Shahdara,
2004-05-18,,,176.33,389.0,Shahdara,
2004-05-21,,,239.0,787.0,Shahdara,
2004-05-26,,,79.0,262.0,Shahdara,
2004-06-04,,,105.0,375.0,Shahdara,
2004-06-09,,,84.67,247.0,Shahdara,
2004-06-14,,,66.67,215.0,Shahdara,
2004-06-17,,,80.33,188.0,Shahdara,
2004-06-22,,,94.0,507.0,Shahdara,
2004-06-25,,,87.67,400.0,Shahdara,
2004-07-01,,,128.67,421.0,Shahdara,
2004-07-06,,,54.67,247.0,Shahdara,
2004-07-14,,,105.67,631.0,Shahdara,
2004-07-19,,,317.67,956.0,Shahdara,
2004-07-22,,,170.0,571.0,Shahdara,
2004-07-27,,,110.67,262.0,Shahdara,
2004-08-02,,,59.0,187.0,Shahdara,
2004-08-05,,,74.67,,Shahdara,
2004-08-10,,,114.67,157.0,Shahdara,
2004-08-13,,,33.0,114.0,Shahdara,
2004-08-18,,,44.67,161.0,Shahdara,
2004-08-23,,,47.5,297.0,Shahdara,
2004-08-26,,,61.33,250.0,Shahdara,
2004-09-01,,,103.67,,Shahdara,
2004-09-06,,,50.67,166.0,Shahdara,
2004-09-07,,,168.0,589.0,Shahdara,
2004-09-10,,,78.33,330.0,Shahdara,
2004-09-15,,,32.0,55.0,Shahdara,
2004-09-20,,,72.33,176.0,Shahdara,
2004-09-23,,,78.67,122.0,Shahdara,
2004-09-28,,,107.5,222.0,Shahdara,
2004-10-04,,,52.0,96.0,Shahdara,
2004-10-07,,,77.0,194.0,Shahdara,
2004-10-12,,,41.0,166.0,Shahdara,
2004-10-15,,,92.67,230.0,Shahdara,
2004-10-20,,,126.0,424.0,Shahdara,
2004-10-26,,,153.0,304.0,Shahdara,
2004-11-01,,,148.33,291.0,Shahdara,
2004-11-04,,,192.67,378.0,Shahdara,
2004-11-09,,,201.67,437.0,Shahdara,
2004-11-16,,,153.0,369.0,Shahdara,
2004-11-19,,,204.67,358.0,Shahdara,
2004-11-24,,,141.0,393.0,Shahdara,
2004-12-01,,,138.33,433.0,Shahdara,
2004-12-06,,,141.0,428.0,Shahdara,
2004-12-09,,,143.5,502.0,Shahdara,
2004-12-14,,,246.67,408.0,Shahdara,
2004-12-17,,,190.33,377.0,Shahdara,
2004-12-22,,,245.5,507.0,Shahdara,
2004-12-27,,,281.5,478.0,Shahdara,
2004-12-30,,,208.0,501.0,Shahdara,
2005-01-05,11.0,36.0,165.0,261.0,Shahdara,90.94371727748691
2005-01-10,8.0,31.0,152.0,234.0,Shahdara,82.32251308900524
2005-01-13,9.0,33.0,121.0,258.0,Shahdara,80.90811518324608
2005-01-18,8.0,33.0,113.0,191.0,Shahdara,65.22146596858639
2005-01-24,8.0,29.0,64.0,135.0,Shahdara,43.029842931937175
2005-01-28,9.0,30.0,73.0,145.0,Shahdara,47.06465968586387
2005-02-03,11.0,36.0,135.0,249.0,Shahdara,82.12277486910995
2005-02-08,9.0,27.0,80.0,173.0,Shahdara,54.25209424083769
2005-02-11,11.0,35.0,128.0,270.0,Shahdara,84.99136125654451
2005-02-16,11.0,28.0,142.0,207.0,Shahdara,74.46204188481676
2005-02-21,9.0,32.0,181.0,232.0,Shahdara,88.05994764397906
2005-02-24,10.0,40.0,148.0,217.0,Shahdara,78.3476439790576
2005-03-02,7.0,25.0,71.0,195.0,Shahdara,56.850523560209425
2005-03-07,10.0,34.0,137.0,298.0,Shahdara,92.68324607329843
2005-03-11,7.0,24.0,61.0,197.0,Shahdara,55.118586387434554
2005-03-16,8.0,34.0,169.0,295.0,Shahdara,98.77853403141361
2005-03-21,10.0,40.0,142.0,284.0,Shahdara,91.08115183246073
2005-03-24,7.0,24.0,162.0,219.0,Shahdara,80.9719895287958
2005-03-30,7.0,27.0,,,Shahdara,
2005-04-05,7.0,24.0,167.0,263.0,Shahdara,91.21596858638743
2005-04-08,19.0,53.0,567.0,981.0,Shahdara,326.77931937172775
2005-04-13,10.0,40.0,281.0,339.0,Shahdara,131.8261780104712
2005-04-19,10.0,35.0,162.0,307.0,Shahdara,99.87015706806281
2005-04-21,9.0,37.0,162.0,321.0,Shahdara,102.8782722513089
2005-04-27,6.0,31.0,181.0,340.0,Shahdara,110.55654450261781
2005-05-03,4.0,25.0,48.0,183.0,Shahdara,49.483246073298425
2005-05-06,8.0,35.0,123.0,294.0,Shahdara,88.93298429319373
2005-05-11,7.0,21.0,99.0,185.0,Shahdara,60.47460732984293
2005-05-16,9.0,38.0,317.0,488.0,Shahdara,170.432722513089
2005-05-19,8.0,30.0,215.0,307.0,Shahdara,110.78691099476438
2005-05-25,6.0,26.0,113.0,221.0,Shahdara,71.16020942408377
2005-05-30,7.0,32.0,135.0,245.0,Shahdara,81.08089005235603
2005-06-03,6.0,31.0,188.0,437.0,Shahdara,132.2931937172775
2005-06-08,8.0,32.0,169.0,269.0,Shahdara,93.25706806282722
2005-06-13,9.0,43.0,,255.0,Shahdara,
2005-06-16,10.0,37.0,151.0,352.0,Shahdara,107.0455497382199
2005-06-21,7.0,31.0,80.0,273.0,Shahdara,75.30916230366492
2005-06-24,10.0,41.0,77.0,232.0,Shahdara,66.58272251308901
2005-06-29,11.0,40.0,147.0,294.0,Shahdara,94.22905759162305
2005-07-05,5.0,18.0,85.0,140.0,Shahdara,47.97931937172775
2005-07-08,7.0,25.0,111.0,226.0,Shahdara,71.74528795811517
2005-07-13,5.0,20.0,58.0,97.0,Shahdara,33.40392670157068
2005-07-18,9.0,35.0,103.0,226.0,Shahdara,70.52486910994764
2005-07-21,13.0,49.0,183.0,673.0,Shahdara,181.3976439790576
2005-07-26,7.0,33.0,63.0,195.0,Shahdara,55.526963350785344
2005-08-01,6.0,30.0,54.0,181.0,Shahdara,50.56649214659686
2005-08-04,8.0,29.0,77.0,238.0,Shahdara,67.282722513089
2005-08-09,8.0,29.0,74.0,230.0,Shahdara,64.98010471204188
2005-08-12,9.0,35.0,115.0,311.0,Shahdara,90.80706806282721
2005-08-18,11.0,35.0,75.0,274.0,Shahdara,74.67198952879582
2005-08-23,7.0,31.0,71.0,217.0,Shahdara,61.71649214659685
2005-08-26,8.0,39.0,144.0,308.0,Shahdara,96.45759162303665
2005-09-01,10.0,41.0,97.0,319.0,Shahdara,88.96649214659686
2005-09-06,9.0,37.0,102.0,215.0,Shahdara,68.1065445026178
2005-09-09,8.0,30.0,87.0,244.0,Shahdara,70.68586387434556
2005-09-14,8.0,26.0,61.0,178.0,Shahdara,51.24607329842932
2005-09-19,7.0,30.0,71.0,175.0,Shahdara,52.89764397905759
2005-09-22,9.0,34.0,61.0,164.0,Shahdara,48.68821989528796
2005-09-27,6.0,28.0,62.0,183.0,Shahdara,52.57801047120419
2005-10-03,12.0,45.0,66.0,294.0,Shahdara,77.41256544502617
2005-10-06,12.0,42.0,126.0,357.0,Shahdara,103.06649214659686
2005-10-13,13.0,49.0,111.0,311.0,Shahdara,90.62172774869109
2005-10-18,9.0,41.0,122.0,300.0,Shahdara,90.25261780104711
2005-10-21,12.0,51.0,134.0,373.0,Shahdara,108.49790575916231
2005-10-26,17.0,55.0,259.0,543.0,Shahdara,170.532722513089
2006-01-02,11.6,36.3,91.0,312.0,Shahdara,86.04020942408377
2006-01-05,6.2,39.8,97.0,209.0,Shahdara,65.90853403141361
2006-01-10,9.3,40.5,136.0,424.0,Shahdara,119.08232984293193
2006-01-16,13.5,56.7,,505.0,Shahdara,
2006-01-19,10.5,48.2,,437.0,Shahdara,
2006-01-24,7.2,35.8,,316.0,Shahdara,
2006-01-30,13.2,64.8,289.0,648.0,Shahdara,199.19780104712038
2006-02-03,11.2,42.2,207.0,388.0,Shahdara,126.59434554973822
2006-02-08,10.3,45.2,233.0,510.0,Shahdara,157.68164921465967
2006-02-14,12.0,40.8,184.0,444.0,Shahdara,133.39413612565446
2006-02-17,8.5,40.3,114.0,355.0,Shahdara,100.02358638743455
2006-02-22,10.2,37.2,119.0,262.0,Shahdara,81.51973821989529
2006-02-27,11.0,34.7,84.0,286.0,Shahdara,79.05952879581152
2006-03-03,15.0,45.3,137.0,447.0,Shahdara,124.35094240837697
2006-03-08,10.3,40.2,151.0,369.0,Shahdara,110.74290575916231
2006-03-13,5.8,27.7,125.0,221.0,Shahdara,73.76109947643978
2006-03-17,5.0,29.5,90.0,195.0,Shahdara,61.0390052356021
2006-03-22,7.2,41.8,79.0,218.0,Shahdara,64.09675392670158
2006-03-27,9.0,39.2,95.0,253.0,Shahdara,74.67052356020942
2006-03-30,9.3,34.0,82.0,291.0,Shahdara,79.64044502617801
2006-04-05,9.2,37.0,182.0,326.0,Shahdara,108.13350785340313
2006-04-12,6.6,32.2,160.0,317.0,Shahdara,101.38989528795811
2006-04-18,9.7,43.8,119.0,338.0,Shahdara,97.69007853403143
2006-04-21,15.8,67.2,292.0,937.0,Shahdara,260.3265445026178
2006-04-26,15.2,67.3,339.0,782.0,Shahdara,237.83968586387437
2006-05-02,7.3,30.3,178.0,382.0,Shahdara,118.67594240837697
2006-05-05,8.3,43.8,110.0,347.0,Shahdara,97.66678010471205
2006-05-10,,,207.0,,Shahdara,
2006-05-15,8.0,39.7,111.0,263.0,Shahdara,80.14303664921465
2006-05-18,8.3,41.3,88.0,407.0,Shahdara,105.45787958115183
2006-05-23,5.7,28.0,74.0,160.0,Shahdara,50.29698952879581
2006-05-26,9.8,46.7,103.0,373.0,Shahdara,101.76528795811518
2006-06-01,11.8,45.8,141.0,503.0,Shahdara,136.8928272251309
2006-06-06,9.2,48.0,167.0,644.0,Shahdara,171.9020942408377
2006-06-09,12.8,54.3,333.0,712.0,Shahdara,221.35277486910996
2006-06-14,10.0,56.0,258.0,731.0,Shahdara,209.59476439790575
2006-06-19,9.3,38.8,107.0,321.0,Shahdara,91.3853664921466
2006-06-22,7.7,37.7,143.0,347.0,Shahdara,104.33374345549737
2006-06-27,6.5,37.2,126.0,286.0,Shahdara,87.98243455497382
2006-07-03,6.7,29.3,238.0,500.0,Shahdara,155.90552356020942
2006-07-06,7.2,39.0,144.0,324.0,Shahdara,99.79476439790577
2006-07-11,6.0,34.0,147.0,303.0,Shahdara,95.80628272251309
2006-07-14,5.8,30.2,446.0,1110.0,Shahdara,327.14748691099476
2006-07-19,5.5,25.8,,196.0,Shahdara,
2006-07-24,5.2,24.2,93.0,206.0,Shahdara,63.7309947643979
2006-07-27,6.6,31.4,65.0,228.0,Shahdara,62.766963350785346
2006-08-02,8.3,25.8,85.0,125.0,Shahdara,45.21861256544503
2006-08-07,5.7,24.5,54.0,194.0,Shahdara,53.03259162303665
2006-08-10,5.2,24.0,64.0,145.0,Shahdara,44.87539267015707
2006-08-17,9.0,30.5,50.0,174.0,Shahdara,48.304450261780104
2006-08-22,11.0,38.3,36.0,235.0,Shahdara,58.46507853403142
2006-08-25,11.6,37.6,56.0,168.0,Shahdara,48.65057591623037
2006-08-30,6.3,32.7,63.0,164.0,Shahdara,49.03295811518325
